0	10
1	10
2	10
3	10
4	10
5	1.1634671042066678
6	-0.02811035366455075
7	-0.9603289526844616
8	-0.23430616138618715
9	-0.4555313643852564
10	-0.1981805991492654
11	-0.3010039139864504
12	-0.2553006455695048
13	-0.19915110512767337
14	-0.22992861915869744
15	-0.13350834817486043
16	-0.058969245513654726
17	0.04967690392473405
18	0.2691514702148825
19	0.35706868089360394
20	0.5649362731380096
