0	10
1	10
2	10
3	10
4	10
5	10
6	10
7	10
8	10
9	2.037750027579414
10	2.6275487655949528
11	2.6471762097695786
12	2.990546503712702
13	3.5051555469889673
14	3.625607297940144
15	2.46196026989227
16	1.0385292275443234
17	0.08207767332495262
18	-1.0595993095735707
19	-0.9469656097680753
20	-1.0187126232660182
