0	10
1	10
2	10
3	10
4	10
5	-0.31133434947224126
6	-0.2572671282019652
7	-0.0855276807385475
8	-0.6691714085911508
9	-0.1752021751476611
10	-0.12257814046750724
11	-0.08247976036251695
12	0.14118226511511056
13	0.3768585201083694
14	0.33314170745171445
15	0.01296012609519057
16	-0.12098774351350987
17	-0.023895024927951366
18	-0.123174275767225
19	0.057682672872840846
20	-0.20200095373439347
